ItemID,Product,Brand,SellPrice,CostPrice
15944,raf_lease0.638995864908229,"Ac8IJsKH,4xtY.Tk",395,111
15945,rafQstory0.349295766139377,RaIApt>Muf)_)@QN,571,477
15946,rafa-info0.8552124074717,RaIApt>Muf)_)@QN,1322,406
15947,rafLlease0.440732662401591,"Ac8IJsKH,4xtY.Tk",474,412
15948,rag]7-usd0.894704044219949,ToYX'wMT<Be[q8:6,1169,450
15949,rai]aunch0.836026783629176,Ra$1:iIu_bttM7R9,528,367
15950,ralKlease0.160007105278668,RaNk1c;D6(7E![#),824,229
15951,ralVvirus0.137006811114869,RaNk1c;D6(7E![#),622,71
15952,ramgtruck0.0801454481150694,TrU9*Ns%~>'jQ5G/,859,222
15953,ram`-info0.26821945872467,Ra8NT_MA0*FZ`xV4,223,185
15954,rawnlease0.315798495004089,HB*=>B`/UVV{^@$w,1150,124
15955,rawnlease0.194347353084013,Lo:}7^:YFSc4xYIs,381,278
15956,real-info0.448990703245535,FuJ&P!JqQ}+r+;%,207,141
15957,reallease0.888542988479925,"Ac8IJsKH,4xtY.Tk",1054,357
15958,reaH-info0.589543691331988,ad(;%f6iD'}9EHD[,951,333
15959,recj-info0.638509662005368,ad(;%f6iD'}9EHD[,872,229
15960,reePlease0.13628708372165,"Relp\+KJ?D,cWw0P",336,240
15961,reeOy29520.529653871918053,"Relp\+KJ?D,cWw0P",1154,331
15962,reeZ-info0.81457318305666,"Relp\+KJ?D,cWw0P",317,195
15963,reeS-info0.0896737774844385,"Relp\+KJ?D,cWw0P",478,446
15964,reeT-info0.283539279449704,"Relp\+KJ?D,cWw0P",1148,483
15965,reiN-info0.13667020121132,AS&imOs*;/:L*GK,935,324
15966,reib-tayo0.0277905864036592,Re84bycB;?e4#0X,304,75
15967,rhuQ-info0.976129688911804,PU]vXmX9fgf$xf!/,1336,344
15968,rhuDlease0.058933885380817,SSJ%#@$7LTf<p'Jx,1363,146
15969,rhy_tream0.463036174489803,"muy(D#""d02`vwt_^",651,328
15970,ricktream0.211357131405965,"88DIPPg-c,|u]GZx",506,219
15971,ricbvideo0.712005724885914,"muy(D#""d02`vwt_^",1140,69
15972,ricTvideo0.236366943443042,"muy(D#""d02`vwt_^",172,91
15973,ricDvideo0.222483802820652,Te0.)edhJTDlX%vE,776,68
15974,ric\lease0.0681474529113356,Ri_[YB-Z8a#{/(YB,513,223
15975,ricXcross0.19193551507932,Rif;rA!5tujdQ&`,1095,429
15976,ricFvideo0.0631356296709116,ApFc2X[wLXgK4s!o,1106,398
15977,ridLolves0.45489501634477,RaJr3q/M$R!*V6L{,1182,476
15978,riozement0.730617429306433,"SpZ/Eb_86NN,X=vt",1212,404
15979,rizp-info0.657478974402434,RiAflJU1#{q.mqmu,379,229
15980,rm-action0.00841860459208599,"Au~batJ,;f.6lL:q",1262,152
15981,roaWlease0.0193666683695188,RO)w!]$XtL*L8.iS,965,469
15982,robWation0.734411357145795,St2[Qga%X|;Ee~?M,526,218
15983,robrailer0.76410195991679,RoaI!LXLy?5?9\D},972,339
15984,rocperman0.320274854215004,DC)DYqe!L)1<vPy&,1307,481
15985,rodi-info0.963937554590147,Ro&6-xWz:]m!QWsd,462,138
15986,rogU-info0.663461007135382,Ro0rrfH1%O['J=dU,652,261
15987,rolmeases0.261843786907805,"Ac8IJsKH,4xtY.Tk",1276,304
15988,rolf-sale0.743975450753807,"Ac8IJsKH,4xtY.Tk",368,231
15989,rolZ-look0.612057546191141,RoM;O;CE5:p>])o,295,242
15990,rolFesign0.0224636118871324,RoM;O;CE5:p>])o,564,365
15991,rommarity0.20167437197274,"D*I|^$X""4.6i[.;Q",1201,440
15992,ronx-info0.355013202500985,"To{he^Wb.xvE#E},",240,228
15993,ronN-info0.324251259425867,Nes[8ukT8KBR8yVs,624,290
15994,rons-look0.0347162440579317,CoGXb3uT&^.NE9Qn,1176,239
15995,ropOation0.108204378734434,Ro>#P4Mn)A;.M8g$,833,64
15996,run_video0.00393012917991042,"Ki2W*dzo0^'?Jr-""",1094,207
15997,runhlease0.773322755024375,TrAjf|r/JyOk2D)e,409,404
15998,rusDailer0.337445524339741,"MouDd/fn,XEARhBp",997,223
15999,ryah-sale0.630419247281191,"Alr'VARLO$zVrq""u",604,453
16000,rzaxtrack0.911899521476594,Gh8-h=zOjr/X:NX{,557,253
16001,rzat-news0.158670589084296,"RZaWKJzl2rKN$,Dy",482,349
16002,rzaCounds0.789756614193578,"RZaWKJzl2rKN$,Dy",298,63
16003,s-kection0.467243800627868,"s.szU'nm,(N9#5>X",924,64
16004,sacnlease0.178469684108518,Al[y<wz|[D>=U7Uo,126,84
16005,sacqlease0.0603361855469874,Do%/7O'*gTm#xJ<,744,347
16006,sacUe-abe0.294203642222819,Sag24gG(BTO~]N$v,951,475
16007,sacrpsule0.992420268295278,"Ac8IJsKH,4xtY.Tk",783,264
16008,sacaakers0.371568248471202,NiPea$n|Eu@<@>'L,1174,257
16009,sacl-info0.424323535249198,"Au~batJ,;f.6lL:q",475,357
16010,sad^nty-20.242504123741913,"muy(D#""d02`vwt_^",960,438
16011,saic-tech0.309856751050989,ViSbB<lj.>~prDeb,1212,134
16012,salachair0.06492402610265,Nes[8ukT8KBR8yVs,1258,126
16013,sal[lease0.409049147986184,"LN=p+iC[&z'G,t&/",578,349
16014,salYlease0.287133846156367,"LN=p+iC[&z'G,t&/",1004,292
16015,samwwatch0.0491908963481724,Sa.|MR;YbX+]O'v3,1393,136
16016,sanDlease0.831113740873811,"Ac8IJsKH,4xtY.Tk",1324,335
16017,sanq-info0.41308908247186,Sal!.mZ4HaoNUKQ9,910,124
16018,satKlease0.715873690074846,SaS:AVB]j7QzNi&M,892,333
16019,sat[-ss200.924660962183452,SaS:AVB]j7QzNi&M,466,69
16020,savI-info0.872149315689009,Kaemj:V;+O6cOHt6,897,418
16021,sawDtream0.323202442787892,SaRRgu{0~YKs}lE%,1113,434
16022,scaS-info0.641335894344866,"To{he^Wb.xvE#E},",185,164
16023,scoh-news0.657198017577781,Caz#t_s'Q.VzC\Ft,1235,242
16024,scyAkbook0.724838390556511,ScyNc=D-{^|Wc;:S,642,263
16025,seaL-look0.502920929845601,adgk-a@1D!Aw8\Z`,719,194
16026,seav-info0.85404951946801,AtxysEOSb~n37M^u,357,258
16027,seaEement0.987716446607933,RO$ACO%9UBP){o$3,1379,164
16028,sect-info0.476591614712024,Sa+'@L%f?je>'EA7,577,452
16029,sec]ction0.58054186026321,Chc{|@r'JTg9O'm,443,270
16030,segE-news0.633251018533802,Se\*s-to3g:U55I,245,41
16031,seiqation0.38498824366249,StJpO;62'?7([aQa,395,278
16032,selrboard0.0885542884661743,SemvaJw#[g98ru,160,264
16033,setGected0.867607271734281,So)zm5Pl^_G5t?q,1073,166
16034,sevPvideo0.554799115349555,"muy(D#""d02`vwt_^",1548,405
16035,sevotream0.300413793818617,Al_w1b7Rgo1[d5(t,437,437
16036,shahvideo0.851098056992628,NB<ZtRQY2X10L/kj,630,209
16037,shaTvideo0.0173076137758343,"muy(D#""d02`vwt_^",649,357
16038,shaslease0.876423720152663,"Ac8IJsKH,4xtY.Tk",1036,169
16039,shaZ-info0.0247735044693878,CoGXb3uT&^.NE9Qn,1153,279
16040,shaZ-info0.531238572896265,BA'X4RAA6AAqQpFl,804,480
16041,sheevideo0.391076084160924,"muy(D#""d02`vwt_^",1065,240
16042,sil_kbook0.972055456156147,Lo:}7^:YFSc4xYIs,1359,319
16043,sizV-info0.122454783618887,ad(;%f6iD'}9EHD[,417,204
16044,sizjellow0.227833607049563,Si6pV#0I/S8z;r[@,608,253
16045,siz]ation0.0725681404986472,Si6pV#0I/S8z;r[@,597,235
16046,sizblease0.450587423288349,Si6pV#0I/S8z;r[@,864,487
16047,sizvro-960.197689618529503,Si6pV#0I/S8z;r[@,989,198
16048,sizV-info0.181799081979885,NiPea$n|Eu@<@>'L,765,277
16049,sky]video0.961716148335824,"To|)mWQ""c59)2m#s",812,183
16050,smi\eague0.313509625627972,Smx_iqoNk'r<X|ZV,543,246
16051,sneA-pack0.669904331270436,adgk-a@1D!Aw8\Z`,830,227
16052,snor-info0.372664486395406,AryYV46O9(Znn]88,820,261
16053,snog-kane0.717946558177656,Sn%aICLsmUf>YY$,1387,434
16054,snoE-info0.718464527328034,Nes[8ukT8KBR8yVs,1121,268
16055,sofFailer0.686034844951145,"MouDd/fn,XEARhBp",1256,85
16056,son^ock-40.793019289161319,Ga?%G!/m1PzuNFtA,1120,54
16057,sonUailer0.960089930843639,So)zm5Pl^_G5t?q,629,393
16058,sono-info0.133600537920252,So)zm5Pl^_G5t?q,1392,433
16059,sono-news0.568243943055241,So)zm5Pl^_G5t?q,804,86
16060,sonfement0.321338515056854,So)zm5Pl^_G5t?q,786,420
16061,sonP-news0.883670786146998,So)zm5Pl^_G5t?q,1139,170
16062,sonMrumor0.476890897479875,So)zm5Pl^_G5t?q,388,239
16063,sonVpdate0.521252949771636,So)zm5Pl^_G5t?q,536,431
16064,sop[kbook0.662612430606881,"So-usTNL9,lC8d!?",318,179
16065,sot[sales0.169962481190788,Soa!teP|jRV[MDkX,533,120
16066,sotbraphs0.0241969015872134,Soa!teP|jRV[MDkX,868,124
16067,sotD-info0.965478964996819,Soa!teP|jRV[MDkX,1322,98
16068,souGtails0.828080507975013,"Li3g.0h5Wh""YI2~o",1234,155
16069,sou`isten0.534789400664309,Ja^ox+_W.Oj;/PjE,997,305
16070,spawpeech0.432486850719666,"MouDd/fn,XEARhBp",1277,240
16071,spaa-news0.132071566453743,El9A=x.E;Ix{?/*,849,377
16072,spawccess0.680225057627694,El9A=x.E;Ix{?/*,1371,143
16073,spat-suit0.521889808924375,Si%vh3ZLW[j~lD7[,499,215
16074,spiNvideo0.165654302319149,"SpmAz)xZNFY<G""PH",563,45
16075,spoO-club0.770848208200502,"SpZ/Eb_86NN,X=vt",559,91
16076,spo]ience0.82260534633265,ThgQNp?BtjmQ3c&>,532,402
16077,stan-aj140.209655263614424,MiUaU$CaeJTN%h]2,1166,362
16078,staVlease0.50344924241997,Ho&KCs7cGx'2lH3@,368,144
16079,sta_-info0.403984141560923,St6{Rrn)0w|WM/ep,872,485
16080,stac-info0.967974373541363,St6{Rrn)0w|WM/ep,1171,139
16081,staAdrink0.294401534646985,StR6%xLow:-fk0@0,817,454
16082,sta`er-uk0.265867738430174,StR6%xLow:-fk0@0,950,52
16083,stegrumor0.392176910087395,Un3Iq;#h/1zA_`s?,943,103
16084,steLsgard0.0171945652850684,Tr${eq-L$R[d6j\_,1162,322
16085,stej-info0.679230920924531,Rh0G:Z`lYlqc$HA5,1386,82
16086,steYtream0.714782767560715,"St~ZY""x]pO*3-p@m",791,116
16087,steW-info0.442204756699661,"Std($=}-Ub4sUU""8",723,489
16088,steP-info0.978472376378516,JaZeF'/]?zt4~42j,751,267
16089,stoTships0.0203618357382184,St2R&tIS$+|WSi,345,303
16090,stovports0.00799067482137239,St2R&tIS$+|WSi,559,479
16091,stoSkbook0.845166527361437,"Su):a`rc""}-*""Ydz",1121,323
16092,stoheirut0.0715502454188803,ST)_f_K/)6?e\;5U,714,387
16093,strP-info0.255713697899738,LosFp#MZ#%!Oyi^2,1323,448
16094,strYeetle0.164393979438662,FonU]s_e#15bXv*5,272,263
16095,strvlease0.403640036967817,"Vag9""-Z=gN30ND@[",533,381
16096,strmcters0.0373808824983674,"Ca2,PZ{7`=@vzZB.",761,396
16097,stu[und-y0.914199977334258,Lo}`s+57'=wz8<2d,1204,259
16098,stuw-info0.994419788080315,"StVD}k9va/,$huE}",1316,444
16099,stub-info0.471562706197801,"StVD}k9va/,$huE}",1124,348
16100,stuBlease0.42506820192008,"StVD}k9va/,$huE}",708,163
16101,suflvideo0.130197152530111,SuqY|15Zc!B!=7+-,1154,165
16102,sugblease0.0660761708216264,"mm'&d(f:D=Wrl)""O",435,301
16103,suiY-info0.253049835230309,SadDBf7oQp2W{/UY,778,397
16104,suialease0.285970985699609,"Su,(k%w0Kzo^dE}w",1126,48
16105,suiu-shoe0.457077793223707,SadDBf7oQp2W{/UY,189,100
16106,sunFlease0.700826852658886,Su\DgG)JROgMYR3s,825,459
16107,supJories0.637490073822667,SuUM.u7T\&9RNdZ6,1045,216
16108,supc-bags0.619528912512499,SuUM.u7T\&9RNdZ6,741,91
16109,supAanies0.328899098943079,NeI^J3{D`o4Kv6)1,1373,282
16110,supc-hats0.718580761580293,SuUM.u7T\&9RNdZ6,693,191
16111,supfckets0.505804620298322,SuUM.u7T\&9RNdZ6,563,252
16112,supQkbook0.0294862287463797,SuUM.u7T\&9RNdZ6,446,260
16113,supNmurfs0.961781540168358,SuUM.u7T\&9RNdZ6,921,459
16114,supppants0.310451475465262,SuUM.u7T\&9RNdZ6,188,58
16115,supOweats0.708853433286236,SuUM.u7T\&9RNdZ6,310,208
16116,supV-tees0.582679136923356,SuUM.u7T\&9RNdZ6,797,128
16117,supL-tops0.0976413573744849,SuUM.u7T\&9RNdZ6,1120,220
16118,supK-list0.961079081426839,La7v^%*@p9+9;yP=,718,430
16119,suphaunch0.636540328811816,SuUM.u7T\&9RNdZ6,621,398
16120,swag-bape0.843245018994812,BAR;zv`u}-Qv\!!6,916,70
16121,szahpunch0.961654052951693,SZyCa8f4P@T`Xy*),892,310
16122,t-iUement0.443284014489537,T.`YenV|v9ap}3h;,863,199
16123,t1-e-news0.771990995023656,LeS-V5VTOp0<E]jx,1164,438
16124,taktallow0.822873225511771,TaE-.Y<O{O}fx{/5,1179,379
16125,takK-info0.817755990900852,"Vag9""-Z=gN30ND@[",1107,147
16126,tamPlease0.588766783339479,Re;rrx9x#P!0aOp(,1244,394
16127,tampvideo0.725073135477442,Tamf;e{'Ax1\*l`p,1246,50
16128,tamitream0.922810624193019,Tamf;e{'Ax1\*l`p,1027,249
16129,tarJprize0.339610654451822,"Thbjv=v,N'EBa1%",904,439
16130,tatymural0.880186929583112,TacYadOd$S2jqw=^,656,52
16131,tatWondon0.669819975083139,Ta]:SdFjY!0jA'P},472,82
16132,tay`biden0.792286482218854,Ka53T<K8f.2M94Yd,506,294
16133,tbdbation0.161928393979346,NiPea$n|Eu@<@>'L,1317,493
16134,teac-info0.930064583465823,teR`I5lu(20{q~7E,1026,218
16135,tec`ncing0.810571732948904,Te::(~2fBEaV:d\F,539,375
16136,teeH-card0.925016852169593,Ga?%G!/m1PzuNFtA,546,385
16137,tek^smann0.588587304584804,Tez;#N;)V:Hy;EL+,369,273
16138,telVrview0.109643850425031,teq}HJXict^w>]%\,261,232
16139,tenNvideo0.37817890217716,WaKYu%S&?r_fqY6E,851,171
16140,tenHx-toy0.234647410327591,Te-'32vNJ;E#BvCC,74,51
16141,tesX-info0.6294543654707,Te0.)edhJTDlX%vE,240,143
16142,tesk-info0.46090260798774,Te0.)edhJTDlX%vE,1124,298
16143,tesVaunch0.132965436043684,Te0.)edhJTDlX%vE,707,152
16144,tese-info0.972142941665493,Te0.)edhJTDlX%vE,1298,410
16145,the]ement0.804949234576938,AcI<J^w]8A8aB}qi,1393,121
16146,theNrauma0.296224584665685,RoPap'3Q]Y+3r+I8,251,131
16147,theleeves0.819742182172268,Bajz2xfRW4:;{'sx,1220,219
16148,the]video0.862396755065994,Th^;Vhq}@j$^`BS?,1288,46
16149,theOvideo0.291317578168181,Sk].10tP;<gnA(Av,1264,290
16150,thertrick0.692033312123392,To?fIGx]v`FD0Pv,982,256
16151,thec3-0010.674701542643744,NiPea$n|Eu@<@>'L,972,236
16152,theAcreek0.676476493112489,"MouDd/fn,XEARhBp",1388,188
16153,theDrview0.347447104041131,"thXUc""{x4Mbk;kv3",714,488
16154,theKrisal0.486564475699628,"MouDd/fn,XEARhBp",1377,468
16155,theZg-ito0.351036960583246,"Th/mp_89*Fq},z40",1025,477
16156,theKcious0.907418966019204,"Th/mp_89*Fq},z40",1372,171
16157,theT-date0.458056768546675,bl2tx!2O+s++Ly*6,748,400
16158,theLmodes0.14211418090552,ThU0-8>5j=>`a*d},566,404
16159,thej-info0.720686049855339,AsmX+CMHEp.5M5h,674,68
16160,theRtream0.342920856327139,The#eDYlW3VBL.)q,1176,452
16161,theRailer0.0744848764815628,"MouDd/fn,XEARhBp",885,420
16162,thea-info0.843574556466123,ThcmX`v~{K~t{Jeh,642,255
16163,theClease0.312351916136338,ThcmX`v~{K~t{Jeh,1362,300
16164,theP-bags0.90977729571447,ThcmX`v~{K~t{Jeh,512,443
16165,thefn-off0.112616484708163,SpE)M;]_Pm@JZ%x,363,205
16166,thex-info0.86346455141728,"Koa;DCfb'g~Wj""+b",1306,323
16167,thefnking0.577081527772941,Lo`oaX!JFEv=Gucq,842,498
16168,theh-band0.352370475823934,Ba+WrLGZ]:J{OQu\,742,276
16169,theF-info0.543102668739174,Th`83yjqS;~z?2!A,260,99
16170,them-info0.471203355501122,thCCN!h;]\#m|r+u,1331,349
16171,thehtails0.495020546946847,"Vag9""-Z=gN30ND@[",1038,382
16172,thehalive0.152319067204182,Mi+QB'FqF;cGT)Y',1363,301
16173,theDn-eye0.245922857053452,Phlkm9fkpdb+WHbM,1343,258
16174,theQtream0.00960048109216927,ThT=tVWy-7'X!M@:,466,267
16175,thentream0.732405168500389,ThgQNp?BtjmQ3c&>,618,489
16176,thehement0.822715677552903,ThgQNp?BtjmQ3c&>,965,490
16177,theytream0.0565360924149616,ThgQNp?BtjmQ3c&>,1211,340
16178,thelremix0.984258897007263,ThgQNp?BtjmQ3c&>,875,460
16179,theN-info0.542996932073448,Exa~e4sZi*|fpD<^,905,205
16180,thi[ction0.712962222660346,thWLn{i^aPw@~ckp,1150,379
16181,thuFlease0.743244956316223,"Ac8IJsKH,4xtY.Tk",429,427
16182,thuw-song0.0273418732977553,"Th=,J)a#Q-Kh:OTL",787,364
16183,tifYlease0.667467869604428,"Ac8IJsKH,4xtY.Tk",739,119
16184,tifo-20200.0967408737110174,Tit]Z*WX4]xwZS&S,590,55
16185,tigz-info0.609667320172528,"Jo5YYr]Mz6Cb5',/",1200,356
16186,tikl-info0.0336110030911472,Dot|N{;@(:I]I*W!,913,285
16187,tikR-info0.0773704796440947,"ByY!d@Kb@D:+""rES",446,43
16188,tikFction0.806603457830866,Dot|N{;@(:I]I*W!,974,309
16189,tikbencer0.961945575191848,Ti;GD:``dHkPi_9:,687,206
16190,tikYwsuit0.305284486577513,"LaM'',<.I7zy7(T",521,285
16191,tim[ation0.762357263692049,Ap!FulqmT[82a2/E,1323,489
16192,timqction0.458134869533589,"Ac8IJsKH,4xtY.Tk",721,224
16193,titr-info0.617524953536207,"Jo?$J}r_""0#/!m:",1219,480
16194,titylease0.974267331187424,go@c<p.bPWb1nLrF,1200,403
16195,tobCtream0.655588657331651,ToY#jG(N0C|SngOf,476,238
16196,toeYvideo0.320780584788129,EvNj<oQp|97~m6T3,1015,43
16197,tomztails0.302069081333253,Tos`fmChi>1o=T~Q,996,487
16198,tomI-info0.622376492929044,"MouDd/fn,XEARhBp",1064,329
16199,tomSvideo0.141782083805833,"muy(D#""d02`vwt_^",352,78
16200,tom\-info0.811455738347757,ToYX'wMT<Be[q8:6,1181,454
16201,tomh-nike0.941993674322165,"To}q""C(<Veu9^\Mt",976,452
16202,tomc-info0.815093865459736,NeI^J3{D`o4Kv6)1,1258,411
16203,tomT-info0.488966617209003,Beq%eV;7dW|B%4B,435,367
16204,tonLvideo0.293347610530101,To?fIGx]v`FD0Pv,859,429
16205,tonwailer0.92825182533915,To?fIGx]v`FD0Pv,1263,128
16206,tonOeview0.156514169113473,Sk].10tP;<gnA(Av,864,418
16207,topH-info0.98410451636355,Ka?]74yM})@/+AdW,928,288
16208,tosWsharp0.796392215294412,To\'8xJKmB&SplJq,1191,412
16209,tosBocchi0.917603675367866,KAO'&joAv>y8iDX#,1358,436
16210,toyH-info0.655980283644187,Exa~e4sZi*|fpD<^,695,439
16211,toySbrick0.883090507033389,"To|)mWQ""c59)2m#s",1091,362
16212,traB-info0.730405849049765,ShjD8gW/`N+S=J82,1304,87
16213,traJlease0.463388418812708,Tr1)L/A]=of['Qhn,321,164
16214,traLether0.625020618834551,Ki)a4.*Ux^KO4LC),1065,478
16215,tral-info0.669699685479387,Mc&v?E*9%}~WP@rD,281,225
16216,traJ-info0.0358276826961796,"Ac8IJsKH,4xtY.Tk",1212,172
16217,traWtream0.978427271089659,Tr1)L/A]=of['Qhn,757,125
16218,trah-date0.825160900785512,Tr1)L/A]=of['Qhn,976,490
16219,triWvideo0.575189788921339,"muy(D#""d02`vwt_^",735,384
16220,triQlease0.0637260026688954,Trmi;+lh|aElqgJu,497,405
16221,tupX-poem0.873485791667464,"TuUU,XO%KUIGj_#}",1263,233
16222,turHtrike0.50543708404704,Ta]:SdFjY!0jA'P},398,154
16223,twixorder0.344398064527271,Tw'g#!x-C17`**Pa,1366,179
16224,twoVr-jay0.950128682498151,Ja+C3M;w48_L4[>,191,74
16225,ty-vement0.507635988251622,Ni}(Ns_WL3O|ZH_A,1096,65
16226,u-b^-info0.749932400663562,Bo74MRVJ^')xBqV,418,298
16227,ubexeport0.643518307511681,Fi6Y<)|nZo`._9XA,709,407
16228,ubiZmovie0.331874419007049,"UbU%Pa,H|kUbuU$T",507,272
16229,ufck-spot0.726137861958171,"ES0B\W5ExE,G]nTI",408,372
16230,uggj-info0.552063884117661,"UgZ+nv$E$>'}$,CP",334,172
16231,undc-info0.634545208177007,Un3Iq;#h/1zA_`s?,1134,51
16232,undVlease0.131395985455982,"Uny~Y,~<rTC^J6py",1393,355
16233,undNlease0.883345087069271,"Ac8IJsKH,4xtY.Tk",1504,393
16234,uniP-info0.748821578252962,NenGfw$LS.Hnj><[,1105,270
16235,uni`kbook0.69585297483367,Un?K3;E!of3`$4e;,936,498
16236,uniN-info0.263865612835552,"Jo?$J}r_""0#/!m:",764,347
16237,uniG-info0.926995383045901,"Jo?$J}r_""0#/!m:",930,251
16238,unij-skit0.0959938784406866,"Jo?$J}r_""0#/!m:",612,328
16239,uniy-info0.16307936731448,"Ac8IJsKH,4xtY.Tk",747,498
16240,uniZonezu0.82832214985067,UniG'<0K{/{IS[Q8,497,156
16241,unixement0.223913537576913,UniG'<0K{/{IS[Q8,1389,54
16242,uniZement0.379915622288303,UniG'<0K{/{IS[Q8,713,339
16243,uniIlease0.697173963667709,UniG'<0K{/{IS[Q8,601,327
16244,uni`ction0.818331783573635,UniG'<0K{/{IS[Q8,835,168
16245,unih-info0.594260498900472,UnLA5D+U|<1DgH$v,510,361
16246,uninkbook0.385338799028723,Lo:}7^:YFSc4xYIs,417,191
16247,uniD-info0.269912519374845,UnLA5D+U|<1DgH$v,1193,299
16248,uni_-news0.00942384001270247,UnJy)]wpDk8&DZDc,1063,68
16249,uni\-info0.63410020610523,"Un_\7sY#Ac;N""BsZ",392,341
16250,unrqfaces0.999272604792614,CoGXb3uT&^.NE9Qn,934,284
16251,urbEondon0.678950630085781,"Lo""J""X8D1St}Zl\A",314,249
16252,us-Lction0.48497638375128,Fyukew?w4KrQFpCy,1248,270
16253,val\flage0.115599905325153,Bi~n%V^HizWad?zQ,1184,232
16254,vanclease0.276244301727493,"Vag9""-Z=gN30ND@[",1301,343
16255,vangrding0.426274831814165,"Vag9""-Z=gN30ND@[",1070,223
16256,vanzesign0.374505720357348,"Vag9""-Z=gN30ND@[",1256,155
16257,vermlease0.781199586277297,Ve)+CX_QuFmc\<@f,1370,156
16258,vetOlease0.899958679782189,MokC?#c\cz&`;(j#,1261,367
16259,vetjlease0.697338718914232,SSJ%#@$7LTf<p'Jx,309,163
16260,vicrmance0.906721624766469,ViEo5@efqAF)]aA>,383,237
16261,vicBtream0.508594063730552,ViEo5@efqAF)]aA>,347,49
16262,vidstendo0.222348563649416,Ga?%G!/m1PzuNFtA,833,74
16263,vir^ition0.929169709798575,"Ev""e$F.7Sry0dqO4",901,249
16264,vir_-look0.893727879991489,Me}_[8WU)-c8ZZ5C,1300,102
16265,virDaunch0.114595835485802,Vi1[g>Gp]F76d[;',240,275
16266,virfement0.293072495591266,Lo`oaX!JFEv=Gucq,1273,427
16267,vir\nveil0.271144686171374,RoM;O;CE5:p>])o,537,411
16268,visCercar0.591578172574371,Hy&wMnl#mA2i>]}x,1179,96
16269,visMlease0.954140173672105,FuJ&P!JqQ}+r+;%,824,483
16270,volehback0.289387881584931,"Vo.<4g""i~'*lD9kU",528,140
16271,volZ-info0.79894257471889,Phlkm9fkpdb+WHbM,1094,125
16272,vomBaunch0.820586460749896,"Mu?1?z.""C3?dJ>_7",895,220
16273,vonC-info0.752336236086471,PU]vXmX9fgf$xf!/,196,126
16274,wacNkbook0.849290713312118,Wae3Jy6[wA3Y#k7h,46,42
16275,walnlease0.619071291470811,"Sue6s&wwKV,B)j""c",706,303
16276,walKawaii0.334934689907463,WaRY]oFtWN^G65)',1220,441
16277,walqitate0.51429312951268,Lo`oaX!JFEv=Gucq,393,208
16278,ward-news0.753912860659111,Gl/17sI/1IP4uzZ-,1040,358
16279,warS-info0.841509842888232,WaKYu%S&?r_fqY6E,762,329
16280,whaF-info0.970319357410024,Au>5iCde(OjpqSdh,680,137
16281,whiJ-20200.479290146770132,Wh4s0C3ZX.4>:.r),1112,210
16282,whopkbook0.527647938287608,Lo:}7^:YFSc4xYIs,373,325
16283,whyT-info0.0550202697795115,WaQqK)2JxI(=dac=,1303,301
16284,wilg-news0.357148567786984,WiF<CL#+i25DBE,1004,97
16285,wil^-info0.0597895166506952,"Sc(""CEA`p'8Z0#o`",930,359
16286,wisLkbook0.252386392191467,wi9@xU3I$YhPw^~T,906,468
16287,wisGrview0.0774031923472996,WI#E$_jcwZ-d*UJE,1239,234
16288,womdation0.496481117727658,"Jo?$J}r_""0#/!m:",303,122
16289,wonSailer0.0664368455849766,MowSjAg=Vdtge6Wg,1288,310
16290,wooilease0.766170318536341,Wo(a~_[/zSD#>(}q,210,106
16291,worrrview0.121259415313284,"St:>GOHsg}8;LC""8",339,317
16292,worlo-nyc0.915520759815393,"St:>GOHsg}8;LC""8",686,57
16293,worTrview0.031280912113559,"St:>GOHsg}8;LC""8",989,356
16294,worPrview0.863694188799403,"St:>GOHsg}8;LC""8",1236,425
16295,worw-info0.382426587680555,AryYV46O9(Znn]88,653,464
16296,worl-info0.97862963656929,bl2tx!2O+s++Ly*6,1151,188
16297,worucivic0.0480273548470053,Au+7+\EII)eJWY'c,1376,417
16298,wriO-info0.822701267937444,ShUAQ'&xNza6}kF,1204,311
16299,x-mfvival0.286277088067075,DiCo4(99zZ<nkafj,943,463
16300,xbox-info0.393386613878606,"Mi'3K\?eM.M3*""F",1146,419
16301,xboS-info0.179030964796073,MiUNo1$pZkrlcw>M,1225,422
16302,xbok-date0.326284587432838,MiUNo1$pZkrlcw>M,259,198
16303,xboP-date0.872805514013082,MiUNo1$pZkrlcw>M,340,173
16304,xiaylease0.942505424508926,Xibx^AELwq*#BRZn,707,320
16305,xiaUlease0.667336637516337,LaX{ty9j_zZdD-\`,1004,334
16306,yakCailer0.525709044990606,Se\*s-to3g:U55I,1236,383
16307,yas\ailer0.236388929861108,AnPoI\$xgW.:kgQ{,1374,436
16308,yay`-info0.831651994016502,"Ya,n'm4.>9;n6ckF",254,159
16309,yaygation0.119387914227625,"Ya,n'm4.>9;n6ckF",600,128
16310,ybnPsplit0.749031493597258,YBE'^D6&guEMBs^g,758,313
16311,ybnVordae0.63089410205718,YBYf#LJ#U!`qWT=j,754,69
16312,yg-bvideo0.685543723680326,"YG\r1T7_q`Ix9,Y",1162,119
16313,ymcAlease0.505193988010235,YMbpE$ev3qMx-h*E,508,112
16314,yok`nners0.996299077629587,Yo:A!6e{`_Yq8:mz,766,234
16315,yooZrview0.878610434429092,Phlkm9fkpdb+WHbM,1316,413
